query,no,token,pos
경주 여행,11,가족,NNG
경주 여행,11,친구,NNG
경주 여행,11,추억,NNG
경주 여행,11,남길,VV+ETM
경주 여행,11,이쁜,VA+ETM
경주 여행,11,사진,NNG
경주 여행,11,마구,MAG
경주 여행,11,마구,MAG
경주 여행,11,나오,VV
경주 여행,11,편안,NNG
경주 여행,11,인테리어,NNG
경주 여행,11,인데,VCP+EC
경주 여행,11,하나하나,MAG
경주 여행,11,살펴보,VV
경주 여행,12,관련,NNG
경주 여행,12,질문,NNG
경주 여행,12,이번,NNG
경주 여행,12,는데,EC
경주 여행,12,학생,NNG
경주 여행,12,입니다,VCP+EF
경주 여행,12,부산,NNP
경주 여행,12,에서,JKB
경주 여행,12,까지,JX
경주 여행,12,려고,EC
경주 여행,12,해요,VX+EF
경주 여행,12,기차표,NNG
경주 여행,12,예매,NNG
경주 여행,12,나이,NNG
경주 여행,12,제한,NNG
경주 여행,12,을까요,EC
경주 여행,12,기차표,NNG
경주 여행,12,여권,NNG
경주 여행,12,청소년,NNG
경주 여행,12,필요,NNG
경주 여행,12,할까요,XSA+EC
경주 여행,12,코레,NNG
경주 여행,12,으로,JKB
경주 여행,12,예매,NNG
경주 여행,12,어디,NP
경주 여행,12,건가요,NNB+VCP+EC
경주 여행,13,코스,NNG
경주 여행,13,추천,NNG
경주 여행,13,세요,EP+EF
경주 여행,13,질문,NNG
경주 여행,13,코스,NNG
경주 여행,13,관련,NNG
경주 여행,13,답변,NNG
경주 여행,13,드리,VV
경주 여행,13,도록,EC
경주 여행,13,습니다,EF
경주 여행,13,일간,NNG
경주 여행,13,다녀올,VV+ETM
경주 여행,13,코스,NNG
경주 여행,13,에서,JKB
경주 여행,13,동궁,NNG
경주 여행,13,버드,NNP
경주 여행,13,파크,NNG
경주 여행,13,추억,NNG
경주 여행,13,달동네,NNG
경주 여행,13,바니,NNP
경주 여행,13,베어,NNP
경주 여행,13,뮤지엄,NNP
경주 여행,13,으며,EC
경주 여행,13,주변,NNG
경주 여행,13,둘러볼,VV+ETM
경주 여행,13,많이,MAG
경주 여행,13,으니,EC
경주 여행,13,는데,EC
경주 여행,14,중반,NNG
경주 여행,14,여성,NNG
경주 여행,14,식당,NNG
경주 여행,14,술집,NNG
경주 여행,14,추천,NNG
경주 여행,14,세요,EP+EF
경주 여행,14,친구,NNG
경주 여행,14,이랑,JC
경주 여행,14,는데,EC
경주 여행,14,대해서,VV+EC
경주 여행,14,마땅히,MAG
경주 여행,14,못해서,VX+EC
경주 여행,14,막막,XR
경주 여행,14,네요,EF
경주 여행,14,여자,NNG
경주 여행,14,좋아합니다,VV+EC
경주 여행,14,황리,NNG
경주 여행,14,이랑,JC
경주 여행,14,보문,NNG
경주 여행,14,단지,MAG
경주 여행,14,추천,NNG
경주 여행,14,세요,EP+EF
경주 여행,14,그리고,MAJ
경주 여행,14,맛있,VA
경주 여행,14,식당,NNG
경주 여행,14,추천,NNG
경주 여행,14,부탁,NNG
경주 여행,14,드립니다,VV+EC
경주 여행,14,하루,NNG
경주 여행,14,시내,NNG
경주 여행,15,질문,NNG
경주 여행,15,안녕,NNG
경주 여행,15,세요,EP+EF
경주 여행,15,는데,EC
경주 여행,15,이번,NNG
경주 여행,15,려고,EC
경주 여행,15,거든요,EF
경주 여행,15,정도,NNG
경주 여행,15,돌아다닐,VV+ETM
경주 여행,15,은데,EC
경주 여행,15,버스,NNG
경주 여행,15,렌트카,NNG
경주 여행,15,반갑,VA
경주 여행,15,습니다,EF
경주 여행,15,문화,NNG
경주 여행,15,유산,NNG
경주 여행,15,도시,NNG
경주 여행,15,당일,NNG
경주 여행,15,준비,NNG
경주 여행,15,네요,EF
경주 여행,15,방문,NNG
경주 여행,15,처음,NNG
경주 여행,15,라면,EC
경주 여행,16,월말,NNG
경주 여행,16,건데,NNB+VCP+EC
경주 여행,16,코스,NNG
경주 여행,16,추천,NNG
경주 여행,16,부탁,NNG
경주 여행,16,드립니다,VV+EC
경주 여행,16,군요,NNG
경주 여행,16,코스,NNG
경주 여행,16,에다가,JKB
경주 여행,16,그래도,VV+EC
경주 여행,16,패딩,NNG
경주 여행,16,느낌,NNG
경주 여행,16,아니,VCN
경주 여행,16,두꺼운,VA+ETM
경주 여행,16,코트,NNG
경주 여행,16,경량,NNG
경주 여행,16,패딩,NNG
경주 여행,16,정도,NNG
경주 여행,16,추천,NNG
경주 여행,16,드려요,VV+EC
경주 여행,16,즐거운,VA+ETM
경주 여행,16,세요,EP+EF
경주 여행,17,코스,NNG
경주 여행,17,코스,NNG
경주 여행,17,안녕,NNG
경주 여행,17,세요,EP+EF
경주 여행,17,여기,VV
경주 여행,17,입니다,VCP+EF
경주 여행,17,질문,NNG
경주 여행,17,코스,NNG
경주 여행,17,관련,NNG
경주 여행,17,답변,NNG
경주 여행,17,드리,VV
경주 여행,17,도록,EC
경주 여행,17,습니다,EF
경주 여행,17,갈만,NNG
경주 여행,17,으로,JKB
경주 여행,17,코스,NNG
경주 여행,17,알아보,VV
경주 여행,17,계시,VX
경주 여행,17,봅니다,VX+EC
경주 여행,17,에서,JKB
경주 여행,17,대릉원,NNG
경주 여행,17,추억,NNG
경주 여행,17,달동네,NNG
경주 여행,17,불국사,NNG
경주 여행,18,갈려고,VV+EC
경주 여행,18,는데,EC
경주 여행,18,괜찮,VA
경주 여행,18,을까요,EC
경주 여행,18,애인,NNG
경주 여행,18,이랑,JC
경주 여행,18,갈려고,VV+EC
경주 여행,18,는데,EC
경주 여행,18,쓸려고,VV+EC
경주 여행,18,맘먹,VV
경주 여행,18,는데,EC
경주 여행,18,충분,XR
경주 여행,18,할까요,XSA+EC
경주 여행,18,갈려고,VV+EC
경주 여행,18,는데,EC
경주 여행,18,괜찮,VA
경주 여행,18,을까,EC
경주 여행,18,애인,NNG
경주 여행,18,이랑,JC
경주 여행,18,갈려고,VV+EC
경주 여행,18,는데,EC
경주 여행,18,쓸려고,VV+EC
경주 여행,18,맘먹,VV
경주 여행,18,는데,EC
경주 여행,19,일정,NNG
경주 여행,19,어떻게,MAG
경주 여행,19,할지,VX+EC
경주 여행,19,고민,NNG
경주 여행,19,입니다,VCP+EF
경주 여행,19,아빠,NNG
경주 여행,19,엄마,NNG
경주 여행,19,아들,NNG
경주 여행,19,역하,NNG
경주 여행,19,숙소,NNG
경주 여행,19,황리,NNG
경주 여행,19,황남,NNG
경주 여행,19,고택,NNG
경주 여행,19,일차,NNG
경주 여행,19,드린,VV+ETM
경주 여행,19,답변,NNG
경주 여행,19,도움,NNG
경주 여행,19,바래요,VV+EF
경주 여행,19,말씀,NNG
경주 여행,19,질문,NNG
경주 여행,19,아빠,NNG
경주 여행,19,엄마,NNG
경주 여행,19,아들,NNG
경주 여행,20,식당,NNG
경주 여행,20,추천,NNG
경주 여행,20,부탁,NNG
경주 여행,20,드립니다,VV+EC
경주 여행,20,시간,NNG
경주 여행,20,도착,NNG
경주 여행,20,는데,EC
경주 여행,20,여기,NP
경주 여행,20,봐야,VX+EC
경주 여행,20,한다,VX+EC
경주 여행,20,식당,NNG
경주 여행,20,에서,JKB
경주 여행,20,특별,NNG
경주 여행,20,대접,NNG
경주 여행,20,식당,NNG
경주 여행,20,추천,NNG
경주 여행,20,드리,VX
경주 여행,20,습니다,EF
경주 여행,20,식당,NNG
경주 여행,20,하나,NR
경주 여행,20,선택,NNG
경주 여행,20,에서,JKB
경주 여행,20,특별,NNG
경주 여행,20,대접,NNG
경주 여행,21,실내,NNG
경주 여행,21,관광,NNG
경주 여행,21,는데,EC
경주 여행,21,많이,MAG
경주 여행,21,더라고요,EC
경주 여행,21,실내,NNG
경주 여행,21,추천,NNG
경주 여행,21,세요,EP+EF
경주 여행,21,검색,NNG
경주 여행,21,기반,NNG
경주 여행,21,에서,JKB
경주 여행,21,실제,NNG
경주 여행,21,방문,NNG
경주 여행,21,날씨,NNG
경주 여행,21,일정,NNG
경주 여행,21,따라,VV+EC
경주 여행,21,운영,NNG
경주 여행,21,시간,NNG
경주 여행,21,확인,NNG
경주 여행,21,즐거운,VA+ETM
경주 여행,21,바랍니다,VV+EF
경주 여행,21,채택,NNG
경주 여행,22,질문,NNG
경주 여행,22,거나,EC
경주 여행,22,의견,NNG
경주 여행,22,부탁,NNG
경주 여행,22,드립니다,VV+EC
경주 여행,22,바퀴,NNBC
경주 여행,22,버스,NNG
경주 여행,22,거나,EC
경주 여행,22,택시,NNG
경주 여행,22,세용,EP+EF
경주 여행,22,걸어서,VV+EC
경주 여행,22,에요,VCP+EF
경주 여행,22,택시,NNG
경주 여행,22,힘들,VA
경주 여행,22,어요,EF
경주 여행,22,부터,JX
경주 여행,22,택시,NNG
경주 여행,22,관광지,NNG
경주 여행,22,에서,JKB
경주 여행,22,택시,NNG
경주 여행,22,거나,EC
경주 여행,22,카카오,NNP
경주 여행,22,택시,NNG
경주 여행,23,뚜벅,MAG
경주 여행,23,다음,NNG
경주 여행,23,평일,NNG
경주 여행,23,려고,EC
경주 여행,23,는데,EC
경주 여행,23,시기,NNG
경주 여행,23,별로,MAG
경주 여행,23,아서,EC
경주 여행,23,고민,NNG
경주 여행,23,입니다,VCP+EF
경주 여행,23,혼자,NNG
경주 여행,23,뚜벅,MAG
경주 여행,23,봄바람,NNG
경주 여행,23,살랑살랑,MAG
경주 여행,23,오푸스,NNG
경주 여행,23,에서,JKB
경주 여행,23,즐겨,VV+EC
경주 여행,23,세요,EP+EF
경주 여행,23,객실,NNG
경주 여행,23,개별,NNG
경주 여행,23,바베큐,NNG
경주 여행,23,으로,JKB
경주 여행,24,코스,NNG
경주 여행,24,추천,NNG
경주 여행,24,뚜벅,MAG
경주 여행,24,위한,VV+ETM
경주 여행,24,코스,NNG
경주 여행,24,추천,NNG
경주 여행,24,부탁,NNG
경주 여행,24,드려요,VV+EC
경주 여행,24,오붓,XR
경주 여행,24,계획,NNG
경주 여행,24,계시,VX
경주 여행,24,는군요,EC
경주 여행,24,대중교통,NNG
경주 여행,24,이용,NNG
경주 여행,24,해서,XSV+EC
경주 여행,24,돌아볼,VV+ETM
경주 여행,24,생각,NNG
경주 여행,24,라면,EC
경주 여행,24,가볍,VA
경주 여행,24,코스,NNG
경주 여행,24,습니다,EF
경주 여행,25,역사,NNG
경주 여행,25,의미,NNG
경주 여행,25,다녀왔,VV+EP
경주 여행,25,는데요,EF
경주 여행,25,생각,NNG
경주 여행,25,보다,JKB
경주 여행,25,재미,NNG
경주 여행,25,어요,EF
경주 여행,25,너무,MAG
경주 여행,25,진지,XR
경주 여행,25,공부,NNG
경주 여행,25,느낌,NNG
경주 여행,25,으로,JKB
경주 여행,25,질문,NNG
경주 여행,25,관련,NNG
경주 여행,25,답변,NNG
경주 여행,25,드리,VV
경주 여행,25,도록,EC
경주 여행,25,습니다,EF
경주 여행,25,에서,JKB
경주 여행,25,동궁,NNG
경주 여행,25,월지,NNG
경주 여행,26,코스,NNG
경주 여행,26,당일치기,NNG
경주 여행,26,학생,NNG
경주 여행,26,코스,NNG
경주 여행,26,알려,VV+EC
경주 여행,26,세요,EP+EF
경주 여행,26,첨성대,NNG
경주 여행,26,근처,NNG
경주 여행,26,한복,NNG
경주 여행,26,나드리,NNG
경주 여행,26,에서,JKB
경주 여행,26,질문,NNG
경주 여행,26,일정,NNG
경주 여행,26,관련,NNG
경주 여행,26,답변,NNG
경주 여행,26,드리,VV
경주 여행,26,도록,EC
경주 여행,26,습니다,EF
경주 여행,26,황리,NNG
경주 여행,26,맞춤,NNG
경주 여행,26,일정,NNG
경주 여행,26,준비,NNG
경주 여행,26,어요,EF
경주 여행,26,아래,NNG
경주 여행,26,첨부,NNG
경주 여행,26,일정,NNG
경주 여행,26,참고,NNG
경주 여행,27,코스,NNG
경주 여행,27,추천,NNG
경주 여행,27,코스,NNG
경주 여행,27,추천,NNG
경주 여행,27,가족,NNG
경주 여행,27,안녕,NNG
경주 여행,27,세요,EP+EF
경주 여행,27,계획,NNG
경주 여행,27,루트,NNG
경주 여행,27,실행,NNG
경주 여행,27,실패,NNG
경주 여행,27,소개,NNG
경주 여행,27,드릴까,VX+EC
경주 여행,27,합니다,VX+EF
경주 여행,27,한번,MAG
경주 여행,27,마음,NNG
경주 여행,27,드신,VV+EP+ETM
경주 여행,27,다면,NNG
경주 여행,27,채택,NNG
경주 여행,27,부탁,NNG
경주 여행,27,드립니다,VV+EC
경주 여행,28,동선,NNG
경주 여행,28,부탁,NNG
경주 여행,28,드려요,VV+EC
경주 여행,28,으로,JKB
경주 여행,28,어린애,NNG
경주 여행,28,데리,VV
경주 여행,28,에요,VCP+EF
경주 여행,28,숙소,NNG
경주 여행,28,보문,NNG
경주 여행,28,단지,NNG
경주 여행,28,구요,EF
경주 여행,28,우선,MAG
경주 여행,28,정도,NNG
경주 여행,28,다녀온,VV+ETM
경주 여행,28,은데요,EC
경주 여행,28,아이,NNG
경주 여행,28,면서,EC
경주 여행,28,체험,NNG
경주 여행,28,코스,NNG
경주 여행,28,맛집,NNG
경주 여행,28,코스,NNG
경주 여행,28,시내,NNG
경주 여행,28,보문관광단지,NNP
경주 여행,28,토함산,NNP
경주 여행,28,남산,NNG
경주 여행,29,추천,NNG
경주 여행,29,추천,NNG
경주 여행,29,세요,EP+EF
경주 여행,29,주신,NNG
경주 여행,29,추천,NNG
경주 여행,29,드릴게요,VV+EC
경주 여행,29,즐거운,VA+ETM
경주 여행,29,으면,EC
경주 여행,29,어요,EF
경주 여행,29,경북,NNP
경주 여행,29,황성,NNG
경주 여행,29,공원,NNG
경주 여행,29,양남,NNG
경주 여행,29,주상,NNG
경주 여행,29,절리,NNG
경주 여행,29,동궁,NNG
경주 여행,29,월지,NNG
경주 여행,29,동궁,NNG
경주 여행,29,황리,NNG
경주 여행,29,첨성대,NNG
경주 여행,30,일정,NNG
경주 여행,30,도와,VV+EC
경주 여행,30,세요,EP+EF
경주 여행,30,그냥,MAG
경주 여행,30,최소한,NNG
경주 여행,30,움직임,NNG
경주 여행,30,으로,JKB
경주 여행,30,이틀,NNG
경주 여행,30,동안,NNG
경주 여행,30,다녀올,VV+ETM
경주 여행,30,코스,NNG
경주 여행,30,알려,VV+EC
경주 여행,30,세요,EP+EF
경주 여행,30,예쁜,VA+ETM
경주 여행,30,카페,NNP
경주 여행,30,추천,NNG
경주 여행,30,질문,NNG
경주 여행,30,일정,NNG
경주 여행,30,관련,NNG
경주 여행,30,답변,NNG
경주 여행,30,드리,VV
경주 여행,30,도록,EC
경주 여행,30,습니다,EF
경주 여행,30,문자,NNG
경주 여행,30,께서,JKS
경주 여행,30,대로,NNB
경주 여행,30,최대한,NNG
경주 여행,30,여유,NNG
경주 여행,30,로운,XSA+ETM
경주 여행,30,일정,NNG
경주 여행,30,준비,NNG
경주 여행,31,려는데,EC
경주 여행,31,추천,NNG
경주 여행,31,엄마,NNG
경주 여행,31,혼자,NNG
경주 여행,31,아들,NNG
경주 여행,31,데리,VV
경주 여행,31,정도,NNG
경주 여행,31,다녀온,VV+ETM
경주 여행,31,은데요,EC
경주 여행,31,구체,NNG
경주 여행,31,일정,NNG
경주 여행,31,어서,EC
경주 여행,31,코스,NNG
경주 여행,31,맛집,NNG
경주 여행,31,숙소,NNG
경주 여행,31,대한,VV+ETM
경주 여행,31,경험담,NNG
경주 여행,31,어서,EC
경주 여행,31,소개,NNG
경주 여행,31,할게요,XSV+EC
경주 여행,31,코스,NNG
경주 여행,32,아이,NNG
경주 여행,32,코스,NNG
경주 여행,32,려고,EC
경주 여행,32,는데,EC
경주 여행,32,동선,NNG
경주 여행,32,어렵,VA
경주 여행,32,네요,EF
경주 여행,32,가족,NNG
경주 여행,32,계획,NNG
경주 여행,32,입니다,VCP+EF
경주 여행,32,구성원,NNG
경주 여행,32,남편,NNG
경주 여행,32,아이,NNG
